"year","league","club","sum_in","sum_out"
"2009","english_championship","Blackpool FC","1.027","1.08"
"2009","english_championship","Bristol City","2.521","0.27"
"2009","english_championship","Cardiff City","6.823","5.715"
"2009","english_championship","Coventry City","2.309","7.543"
"2009","english_championship","Crystal Palace","0","3.96"
"2009","english_championship","Derby County","1.584","2.957"
"2009","english_championship","Doncaster Rovers","0.981","3.07"
"2009","english_championship","Ipswich Town","8.96","2.201"
"2009","english_championship","Leicester City","1.805","1.08"
"2009","english_championship","Middlesbrough FC","6.557","42.3"
"2009","english_championship","Newcastle United","5.639","24.345"
"2009","english_championship","Nottingham Forest","6.6","0"
"2009","english_championship","Peterborough United","1.243","0.73"
"2009","english_championship","Plymouth Argyle","0.248","0.581"
"2009","english_championship","Preston North End","1.071","1.575"
"2009","english_championship","Queens Park Rangers","3.6","4.527"
"2009","english_championship","Reading FC","5.797","13.37"
"2009","english_championship","Scunthorpe United","0.914","0.153"
"2009","english_championship","Sheffield United","6.548","14.059"
"2009","english_championship","Sheffield Wednesday","0.36","0.189"
"2009","english_championship","Swansea City","2.498","2.408"
"2009","english_championship","Watford FC","1.499","8.073"
"2009","english_championship","West Bromwich Albion","5.743","4.329"
"2009","portugese_liga_nos","Académica Coimbra","0","0.18"
"2009","portugese_liga_nos","Belenenses SAD","0","0.45"
"2009","portugese_liga_nos","CD Nacional","0.72","6.75"
"2009","portugese_liga_nos","CS Marítimo","0","0.18"
"2009","portugese_liga_nos","FC Paços de Ferreira","0","0.18"
"2009","portugese_liga_nos","FC Porto","28.56","65.601"
"2009","portugese_liga_nos","Leixões SC","0.045","0.72"
"2009","portugese_liga_nos","Naval 1º de Maio","0","0.63"
"2009","portugese_liga_nos","Rio Ave FC","0","0.54"
"2009","portugese_liga_nos","SC Braga","0.495","8.46"
"2009","portugese_liga_nos","SC Olhanense","0","0.045"
"2009","portugese_liga_nos","SL Benfica","30.87","6.147"
"2009","portugese_liga_nos","Sporting CP","13.499","0.09"
"2009","portugese_liga_nos","União de Leiria","0.315","0"
"2009","portugese_liga_nos","Vitória Guimarães SC","0.495","0.72"
"2009","portugese_liga_nos","Vitória Setúbal FC","0.54","0.095"
"2009","dutch_eredivisie","ADO Den Haag","0.18","0"
"2009","dutch_eredivisie","Ajax Amsterdam","11.07","11.826"
"2009","dutch_eredivisie","AZ Alkmaar","5.4","11.7"
"2009","dutch_eredivisie","FC Groningen","1.769","9"
"2009","dutch_eredivisie","FC Twente Enschede","8.28","9.9"
"2009","dutch_eredivisie","FC Utrecht","5.22","0"
"2009","dutch_eredivisie","Feyenoord Rotterdam","4.86","0.72"
"2009","dutch_eredivisie","Heracles Almelo","0","1.26"
"2009","dutch_eredivisie","NAC Breda","0","0"
"2009","dutch_eredivisie","NEC Nijmegen","2.048","0.513"
"2009","dutch_eredivisie","PSV Eindhoven","6.39","5.67"
"2009","dutch_eredivisie","RKC Waalwijk","0","0"
"2009","dutch_eredivisie","Roda JC Kerkrade","0","4.68"
"2009","dutch_eredivisie","SC Heerenveen","3.33","8.82"
"2009","dutch_eredivisie","Sparta Rotterdam","0.045","0"
"2009","dutch_eredivisie","Vitesse Arnhem","0","3.24"
"2009","dutch_eredivisie","VVV-Venlo","0.09","5.4"
"2009","dutch_eredivisie","Willem II Tilburg","0","0"
"2009","russian_premier_liga","Alania Vladikavkaz","5.058","0"
"2009","russian_premier_liga","Amkar Perm","0.45","0.225"
"2009","russian_premier_liga","Anzhi Makhachkala","0.495","0"
"2009","russian_premier_liga","CSKA Moscow","12.456","20.34"
"2009","russian_premier_liga","Dinamo Moscow","20.16","5.85"
"2009","russian_premier_liga","FK Rostov","0.09","0.45"
"2009","russian_premier_liga","Krylya Sovetov Samara","0.54","0"
"2009","russian_premier_liga","Lokomotiv Moscow","16.2","9.72"
"2009","russian_premier_liga","Rubin Kazan","10.575","0"
"2009","russian_premier_liga","Saturn Ramenskoe","0","0"
"2009","russian_premier_liga","Sibir Novosibirsk","0","0"
"2009","russian_premier_liga","Spartak Moscow","7.65","16.965"
"2009","russian_premier_liga","Spartak Nalchik","0","0"
"2009","russian_premier_liga","Terek Grozny","1.654","0"
"2009","russian_premier_liga","Tom Tomsk","1.17","1.26"
"2009","russian_premier_liga","Zenit St. Petersburg","28.62","22.05"
"2010","english_premier_league","Arsenal FC","20.7","7.29"
"2010","english_premier_league","Aston Villa","33.66","25.56"
"2010","english_premier_league","Birmingham City","23.04","0.158"
"2010","english_premier_league","Blackburn Rovers","4.545","0.248"
"2010","english_premier_league","Blackpool FC","5.153","0.63"
"2010","english_premier_league","Bolton Wanderers","4.861","1.26"
"2010","english_premier_league","Chelsea FC","109.35","14.85"
"2010","english_premier_league","Everton FC","1.53","5.94"
"2010","english_premier_league","Fulham FC","9.95","11.349"
"2010","english_premier_league","Liverpool FC","87.78","91.35"
"2010","english_premier_league","Manchester City","165.25","33.435"
"2010","english_premier_league","Manchester United","26.37","15.584"
"2010","english_premier_league","Newcastle United","12.58","37.575"
"2010","english_premier_league","Stoke City","18.99","6.098"
"2010","english_premier_league","Sunderland AFC","26.19","37.598"
"2010","english_premier_league","Tottenham Hotspur","23.94","2.642"
"2010","english_premier_league","West Bromwich Albion","12.447","0.765"
"2010","english_premier_league","West Ham United","14.243","4.455"
"2010","english_premier_league","Wigan Athletic","10.26","3.06"
"2010","english_premier_league","Wolverhampton Wanderers","18.199","5.795"
"2010","spanish_primera_division","Athletic Bilbao","2.448","0"
"2010","spanish_primera_division","Atlético Madrid","30.65","21.51"
"2010","spanish_primera_division","CA Osasuna","2.508","9.23"
"2010","spanish_primera_division","Deportivo de La Coruña","0.585","12.33"
"2010","spanish_primera_division","FC Barcelona","65.25","47.43"
"2010","spanish_primera_division","Getafe CF","3.51","19.89"
"2010","spanish_primera_division","Hércules CF","4.869","0.36"
"2010","spanish_primera_division","Levante UD","0","0"
"2010","spanish_primera_division","Málaga CF","22.541","0"
"2010","spanish_primera_division","Racing Santander","1.319","9"
"2010","spanish_primera_division","RCD Espanyol Barcelona","10.125","22.05"
"2010","spanish_primera_division","RCD Mallorca","0","5.76"
"2010","spanish_primera_division","Real Madrid","83.7","9.45"
"2010","spanish_primera_division","Real Sociedad","3.78","0"
"2010","spanish_primera_division","Real Zaragoza","3.915","1.8"
"2010","spanish_primera_division","Sevilla FC","15.12","26.64"
"2010","spanish_primera_division","Sporting Gijón","0.72","0"
"2010","spanish_primera_division","UD Almería","2.88","4.5"
"2010","spanish_primera_division","Valencia CF","25.07","75.92"
"2010","spanish_primera_division","Villarreal CF","3.83","13.788"
"2010","german_bundesliga_1","1. FC Köln","4.14","0.045"
"2010","german_bundesliga_1","1.FC Kaiserslautern","4.14","0.09"
"2010","german_bundesliga_1","1.FC Nuremberg","1.035","2.475"
"2010","german_bundesliga_1","1.FSV Mainz 05","3.42","4.608"
"2010","german_bundesliga_1","Bayer 04 Leverkusen","5.13","5.895"
"2010","german_bundesliga_1","Bayern Munich","15.3","5.4"
"2010","german_bundesliga_1","Borussia Dortmund","5.045","3.87"
"2010","german_bundesliga_1","Borussia Mönchengladbach","6.3","1.8"
"2010","german_bundesliga_1","Eintracht Frankfurt","2.205","1.035"
"2010","german_bundesliga_1","FC Schalke 04","32.49","18.045"
"2010","german_bundesliga_1","FC St. Pauli","0.18","0"
"2010","german_bundesliga_1","Hamburger SV","13.68","13.995"
"2010","german_bundesliga_1","Hannover 96","0.9","0.495"
"2010","german_bundesliga_1","SC Freiburg","1.305","0.189"
"2010","german_bundesliga_1","SV Werder Bremen","14.616","19.35"
"2010","german_bundesliga_1","TSG 1899 Hoffenheim","20.205","38.88"
"2010","german_bundesliga_1","VfB Stuttgart","11.79","18.45"
"2010","german_bundesliga_1","VfL Wolfsburg","50.535","53.685"
"2010","italian_serie_a","AC Cesena","5.909","3.24"
"2010","italian_serie_a","AC Milan","41.45","23.342"
"2010","italian_serie_a","ACF Fiorentina","20.52","5.175"
"2010","italian_serie_a","AS Bari","9","13.95"
"2010","italian_serie_a","AS Roma","10.08","9.59"
"2010","italian_serie_a","Bologna FC 1909","20.255","7.38"
"2010","italian_serie_a","Brescia Calcio","7.425","6.885"
"2010","italian_serie_a","Cagliari Calcio","6.08","4.416"
"2010","italian_serie_a","Calcio Catania","3.78","15.3"
"2010","italian_serie_a","Chievo Verona","4.365","0"
"2010","italian_serie_a","FC Internazionale","39.272","54.025"
"2010","italian_serie_a","Genoa CFC","65.363","58.73"
"2010","italian_serie_a","Juventus FC","53.348","33.1"
"2010","italian_serie_a","Parma FC","25.38","12.177"
"2010","italian_serie_a","SS Lazio","26.55","24.328"
"2010","italian_serie_a","SSC Napoli","17.82","11.61"
"2010","italian_serie_a","UC Sampdoria","19.625","22.86"
"2010","italian_serie_a","Udinese Calcio","12.2","27.374"
"2010","italian_serie_a","US Lecce","4.59","1.387"
"2010","italian_serie_a","US Palermo","28.612","21.465"
"2010","french_ligue_1","AJ Auxerre","3.15","2.187"
"2010","french_ligue_1","AS Monaco","8.775","12.69"
"2010","french_ligue_1","AS Nancy-Lorraine","0","7.245"
"2010","french_ligue_1","AS Saint-Étienne","3.533","4.73"
"2010","french_ligue_1","Athlétic Club Arlésien","0","0.45"
"2010","french_ligue_1","FC Girondins Bordeaux","9.45","19.8"
"2010","french_ligue_1","FC Lorient","5.4","11.52"
"2010","french_ligue_1","FC Sochaux-Montbéliard","2.97","2.25"
"2010","french_ligue_1","FC Toulouse","0","14.985"
"2010","french_ligue_1","HSC Montpellier","3.87","12.6"
"2010","french_ligue_1","LOSC Lille","0","2.07"
"2010","french_ligue_1","OGC Nice","1.53","20.7"
"2010","french_ligue_1","Olympique Lyon","25.596","9.734"
"2010","french_ligue_1","Olympique Marseille","37.35","20.34"
"2010","french_ligue_1","Paris Saint-Germain","8.1","6.3"
"2010","french_ligue_1","RC Lens","0","7.484"
"2010","french_ligue_1","SM Caen","3.78","0"
"2010","french_ligue_1","Stade Brest 29","3.42","0"
"2010","french_ligue_1","Stade Rennais FC","19.98","30.713"
"2010","french_ligue_1","Valenciennes FC","1.62","7.65"
"2010","english_championship","Barnsley FC","2.445","1.44"
"2010","english_championship","Bristol City","2.075","0.405"
"2010","english_championship","Burnley FC","5.693","6.48"
"2010","english_championship","Cardiff City","0.113","0.414"
"2010","english_championship","Coventry City","0.63","0"
"2010","english_championship","Crystal Palace","0.919","0.333"
"2010","english_championship","Derby County","1.449","1.193"
"2010","english_championship","Doncaster Rovers","1.24","0"
"2010","english_championship","Hull City","4.572","8.1"
"2010","english_championship","Ipswich Town","1.711","3.992"
"2010","english_championship","Leeds United","0.9","0.248"
"2010","english_championship","Leicester City","4.941","2.691"
"2010","english_championship","Middlesbrough FC","6.495","7.61"
"2010","english_championship","Millwall FC","1.477","0.203"
"2010","english_championship","Norwich City","4.494","0.194"
"2010","english_championship","Nottingham Forest","1.89","1.08"
"2010","english_championship","Portsmouth FC","0","14.83"
"2010","english_championship","Preston North End","1.332","3.173"
"2010","english_championship","Queens Park Rangers","5.39","0"
"2010","english_championship","Reading FC","2.4","6.368"
"2010","english_championship","Scunthorpe United","1.225","3.119"
"2010","english_championship","Sheffield United","0.248","2.275"
"2010","english_championship","Swansea City","0.887","0"
"2010","english_championship","Watford FC","0.653","0"
"2010","portugese_liga_nos","Académica Coimbra","0","0.36"
"2010","portugese_liga_nos","CD Nacional","1.26","0"
"2010","portugese_liga_nos","CS Marítimo","0","0.09"
"2010","portugese_liga_nos","FC Paços de Ferreira","0.059","0"
"2010","portugese_liga_nos","FC Porto","32.41","34.902"
"2010","portugese_liga_nos","Naval 1º de Maio","0","1.35"
"2010","portugese_liga_nos","Portimonense SC","0","0"
"2010","portugese_liga_nos","Rio Ave FC","0","2.07"
"2010","portugese_liga_nos","SC Beira-Mar","0","0"
"2010","portugese_liga_nos","SC Braga","0.563","7.65"
"2010","portugese_liga_nos","SC Olhanense","0.225","0.18"
"2010","portugese_liga_nos","SL Benfica","36.745","77.112"
"2010","portugese_liga_nos","Sporting CP","11.52","20.07"
"2010","portugese_liga_nos","União de Leiria","0","2.61"
"2010","portugese_liga_nos","Vitória Guimarães SC","0.945","9.54"
"2010","portugese_liga_nos","Vitória Setúbal FC","0","0"
"2010","dutch_eredivisie","ADO Den Haag","0","0.135"
"2010","dutch_eredivisie","Ajax Amsterdam","4.5","26.28"
"2010","dutch_eredivisie","AZ Alkmaar","2.795","15.57"
"2010","dutch_eredivisie","De Graafschap Doetinchem","0","0"
"2010","dutch_eredivisie","FC Groningen","2.385","0.248"
"2010","dutch_eredivisie","FC Twente Enschede","12.06","13.03"
"2010","dutch_eredivisie","FC Utrecht","1.125","0"
"2010","dutch_eredivisie","Feyenoord Rotterdam","0.18","0"
"2010","dutch_eredivisie","Heracles Almelo","0","2.48"
"2010","dutch_eredivisie","NAC Breda","0","0.653"
"2010","dutch_eredivisie","NEC Nijmegen","0","0.63"
"2010","dutch_eredivisie","PSV Eindhoven","8.55","5.675"
"2010","dutch_eredivisie","Roda JC Kerkrade","0.09","0"
"2010","dutch_eredivisie","SBV Excelsior Rotterdam","0","0"
"2010","dutch_eredivisie","SC Heerenveen","2.48","2.03"
"2010","dutch_eredivisie","Vitesse Arnhem","5.22","1.17"
"2010","dutch_eredivisie","VVV-Venlo","0","0"
"2010","dutch_eredivisie","Willem II Tilburg","0","0.495"
"2010","russian_premier_liga","Amkar Perm","0.855","0.585"
"2010","russian_premier_liga","Anzhi Makhachkala","28.08","0"
"2010","russian_premier_liga","CSKA Moscow","19.53","16.02"
"2010","russian_premier_liga","Dinamo Moscow","8.28","7.695"
"2010","russian_premier_liga","FK Krasnodar","9.873","4.5"
"2010","russian_premier_liga","FK Rostov","0.225","0"
"2010","russian_premier_liga","Krylya Sovetov Samara","1.013","0.068"
"2010","russian_premier_liga","Kuban Krasnodar","5.94","0.144"
"2010","russian_premier_liga","Lokomotiv Moscow","7.56","18.99"
"2010","russian_premier_liga","Rubin Kazan","39.24","15.21"
"2010","russian_premier_liga","Spartak Moscow","32.76","14.67"
"2010","russian_premier_liga","Spartak Nalchik","0","1.17"
"2010","russian_premier_liga","Terek Grozny","2.07","0"
"2010","russian_premier_liga","Tom Tomsk","1.715","0.63"
"2010","russian_premier_liga","Volga Nizhniy Novgorod","0.603","0.032"
"2010","russian_premier_liga","Zenit St. Petersburg","38.7","1.44"
"2011","english_premier_league","Arsenal FC","58.925","70.476"
"2011","english_premier_league","Aston Villa","18.307","39.373"
"2011","english_premier_league","Blackburn Rovers","18.5","36.221"
"2011","english_premier_league","Bolton Wanderers","14.04","14.7"
"2011","english_premier_league","Chelsea FC","86.81","29.16"
"2011","english_premier_league","Everton FC","6.48","24.12"
"2011","english_premier_league","Fulham FC","16.515","6.903"
"2011","english_premier_league","Liverpool FC","59.873","20.61"
"2011","english_premier_league","Manchester City","81.95","28.09"
"2011","english_premier_league","Manchester United","56.07","13.019"
"2011","english_premier_league","Newcastle United","23.45","14.444"
"2011","english_premier_league","Norwich City","13.74","0.45"
"2011","english_premier_league","Queens Park Rangers","23.603","2.52"
"2011","english_premier_league","Stoke City","22.32","1.787"
"2011","english_premier_league","Sunderland AFC","25.425","23.69"
"2011","english_premier_league","Swansea City","11.571","0.41"
"2011","english_premier_league","Tottenham Hotspur","8.51","38.935"
"2011","english_premier_league","West Bromwich Albion","8.172","10.013"
"2011","english_premier_league","Wigan Athletic","11.14","10.157"
"2011","english_premier_league","Wolverhampton Wanderers","10.85","2.34"
"2011","spanish_primera_division","Athletic Bilbao","6.75","0"
"2011","spanish_primera_division","Atlético Madrid","76.68","76.82"
"2011","spanish_primera_division","CA Osasuna","2.34","7.47"
"2011","spanish_primera_division","FC Barcelona","54","42.26"
"2011","spanish_primera_division","Getafe CF","2.97","16.72"
"2011","spanish_primera_division","Granada CF","10.971","0.135"
"2011","spanish_primera_division","Levante UD","1.395","7.2"
"2011","spanish_primera_division","Málaga CF","53.33","0"
"2011","spanish_primera_division","Racing Santander","0.315","1.89"
"2011","spanish_primera_division","Rayo Vallecano","0.306","1.62"
"2011","spanish_primera_division","RCD Espanyol Barcelona","5.85","22.5"
"2011","spanish_primera_division","RCD Mallorca","3.24","8.775"
"2011","spanish_primera_division","Real Betis Balompié","3.097","4.05"
"2011","spanish_primera_division","Real Madrid","49.5","7.2"
